date,location_name,location,value
2020-06-09,Kujawsko-Pomorskie,PL73,0.0
2020-06-09,Lubelskie,PL75,0.0
2020-06-09,Lubuskie,PL76,0.0
2020-06-09,Lodzkie,PL74,3.0
2020-06-09,Malopolskie,PL77,0.0
2020-06-09,Mazowieckie,PL78,1.0
2020-06-09,Opolskie,PL79,0.0
2020-06-09,Podkarpackie,PL80,1.0
2020-06-09,Podlaskie,PL81,0.0
2020-06-09,Pomorskie,PL82,1.0
2020-06-09,Slaskie,PL83,0.0
2020-06-09,Swietokrzyskie,PL84,0.0
2020-06-09,Warminsko-Mazurskie,PL85,0.0
2020-06-09,Wielkopolskie,PL86,0.0
2020-06-09,Zachodniopomorskie,PL87,0.0
2020-06-09,Poland,PL,9.0
2020-06-10,Dolnoslaskie,PL72,2.0
2020-06-10,Kujawsko-Pomorskie,PL73,0.0
2020-06-10,Lubelskie,PL75,0.0
2020-06-10,Lubuskie,PL76,0.0
2020-06-10,Lodzkie,PL74,4.0
2020-06-10,Malopolskie,PL77,0.0
2020-06-10,Mazowieckie,PL78,1.0
2020-06-10,Opolskie,PL79,0.0
2020-06-10,Podkarpackie,PL80,0.0
2020-06-10,Podlaskie,PL81,0.0
2020-06-10,Pomorskie,PL82,0.0
2020-06-10,Slaskie,PL83,11.0
2020-06-10,Swietokrzyskie,PL84,0.0
2020-06-10,Warminsko-Mazurskie,PL85,0.0
2020-06-10,Wielkopolskie,PL86,1.0
2020-06-10,Zachodniopomorskie,PL87,0.0
2020-06-10,Poland,PL,19.0
2020-06-11,Dolnoslaskie,PL72,2.0
2020-06-11,Kujawsko-Pomorskie,PL73,0.0
2020-06-11,Lubelskie,PL75,0.0
2020-06-11,Lubuskie,PL76,0.0
2020-06-11,Lodzkie,PL74,7.0
2020-06-11,Malopolskie,PL77,0.0
2020-06-11,Mazowieckie,PL78,9.0
2020-06-11,Opolskie,PL79,0.0
2020-06-11,Podkarpackie,PL80,0.0
2020-06-11,Podlaskie,PL81,0.0
2020-06-11,Pomorskie,PL82,0.0
2020-06-11,Slaskie,PL83,1.0
2020-06-11,Swietokrzyskie,PL84,1.0
2020-06-11,Warminsko-Mazurskie,PL85,0.0
2020-06-11,Wielkopolskie,PL86,3.0
2020-06-11,Zachodniopomorskie,PL87,0.0
2020-06-11,Poland,PL,23.0
2020-06-12,Dolnoslaskie,PL72,0.0
2020-06-12,Kujawsko-Pomorskie,PL73,0.0
2020-06-12,Lubelskie,PL75,0.0
2020-06-12,Lubuskie,PL76,0.0
2020-06-12,Lodzkie,PL74,8.0
2020-06-12,Malopolskie,PL77,0.0
2020-06-12,Mazowieckie,PL78,0.0
2020-06-12,Opolskie,PL79,0.0
2020-06-12,Podkarpackie,PL80,0.0
2020-06-12,Podlaskie,PL81,0.0
2020-06-12,Pomorskie,PL82,0.0
2020-06-12,Slaskie,PL83,0.0
2020-06-12,Swietokrzyskie,PL84,0.0
2020-06-12,Warminsko-Mazurskie,PL85,0.0
2020-06-12,Wielkopolskie,PL86,1.0
2020-06-12,Zachodniopomorskie,PL87,0.0
2020-06-12,Poland,PL,9.0
2020-06-13,Dolnoslaskie,PL72,0.0
2020-06-13,Kujawsko-Pomorskie,PL73,0.0
2020-06-13,Lubelskie,PL75,0.0
2020-06-13,Lubuskie,PL76,0.0
2020-06-13,Lodzkie,PL74,0.0
2020-06-13,Malopolskie,PL77,0.0
2020-06-13,Mazowieckie,PL78,3.0
2020-06-13,Opolskie,PL79,0.0
2020-06-13,Podkarpackie,PL80,0.0
2020-06-13,Podlaskie,PL81,0.0
2020-06-13,Pomorskie,PL82,0.0
2020-06-13,Slaskie,PL83,2.0
2020-06-13,Swietokrzyskie,PL84,1.0
2020-06-13,Warminsko-Mazurskie,PL85,0.0
2020-06-13,Wielkopolskie,PL86,1.0
2020-06-13,Zachodniopomorskie,PL87,0.0
2020-06-13,Poland,PL,7.0
2020-06-14,Dolnoslaskie,PL72,1.0
2020-06-14,Kujawsko-Pomorskie,PL73,2.0
2020-06-14,Lubelskie,PL75,0.0
2020-06-14,Lubuskie,PL76,0.0
2020-06-14,Lodzkie,PL74,6.0
2020-06-14,Malopolskie,PL77,0.0
2020-06-14,Mazowieckie,PL78,0.0
2020-06-14,Opolskie,PL79,0.0
2020-06-14,Podkarpackie,PL80,0.0
2020-06-14,Podlaskie,PL81,0.0
2020-06-14,Pomorskie,PL82,0.0
2020-06-14,Slaskie,PL83,5.0
2020-06-14,Swietokrzyskie,PL84,0.0
2020-06-14,Warminsko-Mazurskie,PL85,0.0
2020-06-14,Wielkopolskie,PL86,1.0
2020-06-14,Zachodniopomorskie,PL87,0.0
2020-06-14,Poland,PL,15.0
2020-06-15,Dolnoslaskie,PL72,0.0
2020-06-15,Kujawsko-Pomorskie,PL73,0.0
2020-06-15,Lubelskie,PL75,0.0
2020-06-15,Lubuskie,PL76,0.0
2020-06-15,Lodzkie,PL74,0.0
2020-06-15,Malopolskie,PL77,0.0
2020-06-15,Mazowieckie,PL78,1.0
2020-06-15,Opolskie,PL79,0.0
2020-06-15,Podkarpackie,PL80,2.0
2020-06-15,Podlaskie,PL81,0.0
2020-06-15,Pomorskie,PL82,0.0
2020-06-15,Slaskie,PL83,6.0
2020-06-15,Swietokrzyskie,PL84,0.0
2020-06-15,Warminsko-Mazurskie,PL85,0.0
2020-06-15,Wielkopolskie,PL86,1.0
2020-06-15,Zachodniopomorskie,PL87,0.0
2020-06-15,Poland,PL,10.0
2020-06-16,Dolnoslaskie,PL72,1.0
2020-06-16,Kujawsko-Pomorskie,PL73,0.0
2020-06-16,Lubelskie,PL75,0.0
2020-06-16,Lubuskie,PL76,0.0
2020-06-16,Lodzkie,PL74,0.0
2020-06-16,Malopolskie,PL77,0.0
2020-06-16,Mazowieckie,PL78,2.0
2020-06-16,Opolskie,PL79,1.0
2020-06-16,Podkarpackie,PL80,0.0
2020-06-16,Podlaskie,PL81,0.0
2020-06-16,Pomorskie,PL82,1.0
2020-06-16,Slaskie,PL83,3.0
2020-06-16,Swietokrzyskie,PL84,0.0
2020-06-16,Warminsko-Mazurskie,PL85,0.0
2020-06-16,Wielkopolskie,PL86,0.0
2020-06-16,Zachodniopomorskie,PL87,1.0
2020-06-16,Poland,PL,9.0
2020-06-17,Dolnoslaskie,PL72,3.0
2020-06-17,Kujawsko-Pomorskie,PL73,0.0
2020-06-17,Lubelskie,PL75,0.0
2020-06-17,Lubuskie,PL76,0.0
2020-06-17,Lodzkie,PL74,6.0
2020-06-17,Malopolskie,PL77,0.0
2020-06-17,Mazowieckie,PL78,3.0
2020-06-17,Opolskie,PL79,0.0
2020-06-17,Podkarpackie,PL80,0.0
2020-06-17,Podlaskie,PL81,0.0
2020-06-17,Pomorskie,PL82,0.0
2020-06-17,Slaskie,PL83,3.0
2020-06-17,Swietokrzyskie,PL84,0.0
2020-06-17,Warminsko-Mazurskie,PL85,0.0
2020-06-17,Wielkopolskie,PL86,1.0
2020-06-17,Zachodniopomorskie,PL87,0.0
2020-06-17,Poland,PL,16.0
2020-06-18,Dolnoslaskie,PL72,0.0
2020-06-18,Kujawsko-Pomorskie,PL73,0.0
2020-06-18,Lubelskie,PL75,0.0
2020-06-18,Lubuskie,PL76,0.0
2020-06-18,Lodzkie,PL74,4.0
2020-06-18,Malopolskie,PL77,0.0
2020-06-18,Mazowieckie,PL78,5.0
2020-06-18,Opolskie,PL79,0.0
2020-06-18,Podkarpackie,PL80,0.0
2020-06-18,Podlaskie,PL81,0.0
2020-06-18,Pomorskie,PL82,0.0
2020-06-18,Slaskie,PL83,4.0
2020-06-18,Swietokrzyskie,PL84,1.0
2020-06-18,Warminsko-Mazurskie,PL85,0.0
2020-06-18,Wielkopolskie,PL86,0.0
2020-06-18,Zachodniopomorskie,PL87,0.0
2020-06-18,Poland,PL,14.0
2020-06-19,Dolnoslaskie,PL72,4.0
2020-06-19,Kujawsko-Pomorskie,PL73,0.0
2020-06-19,Lubelskie,PL75,0.0
2020-06-19,Lubuskie,PL76,0.0
2020-06-19,Lodzkie,PL74,13.0
2020-06-19,Malopolskie,PL77,1.0
2020-06-19,Mazowieckie,PL78,2.0
2020-06-19,Opolskie,PL79,0.0
2020-06-19,Podkarpackie,PL80,2.0
2020-06-19,Podlaskie,PL81,0.0
2020-06-19,Pomorskie,PL82,0.0
2020-06-19,Slaskie,PL83,5.0
2020-06-19,Swietokrzyskie,PL84,3.0
2020-06-19,Warminsko-Mazurskie,PL85,0.0
2020-06-19,Wielkopolskie,PL86,0.0
2020-06-19,Zachodniopomorskie,PL87,0.0
2020-06-19,Poland,PL,30.0
2020-06-20,Dolnoslaskie,PL72,2.0
2020-06-20,Kujawsko-Pomorskie,PL73,0.0
2020-06-20,Lubelskie,PL75,1.0
2020-06-20,Lubuskie,PL76,0.0
2020-06-20,Lodzkie,PL74,3.0
2020-06-20,Malopolskie,PL77,0.0
2020-06-20,Mazowieckie,PL78,0.0
2020-06-20,Opolskie,PL79,0.0
2020-06-20,Podkarpackie,PL80,3.0
2020-06-20,Podlaskie,PL81,1.0
2020-06-20,Pomorskie,PL82,0.0
2020-06-20,Slaskie,PL83,7.0
2020-06-20,Swietokrzyskie,PL84,0.0
2020-06-20,Warminsko-Mazurskie,PL85,0.0
2020-06-20,Wielkopolskie,PL86,1.0
2020-06-20,Zachodniopomorskie,PL87,0.0
2020-06-20,Poland,PL,18.0
2020-06-21,Dolnoslaskie,PL72,1.0
2020-06-21,Kujawsko-Pomorskie,PL73,0.0
2020-06-21,Lubelskie,PL75,0.0
2020-06-21,Lubuskie,PL76,0.0
2020-06-21,Lodzkie,PL74,0.0
2020-06-21,Malopolskie,PL77,2.0
2020-06-21,Mazowieckie,PL78,4.0
2020-06-21,Opolskie,PL79,0.0
2020-06-21,Podkarpackie,PL80,1.0
2020-06-21,Podlaskie,PL81,0.0
2020-06-21,Pomorskie,PL82,0.0
2020-06-21,Slaskie,PL83,0.0
2020-06-21,Swietokrzyskie,PL84,2.0
2020-06-21,Warminsko-Mazurskie,PL85,0.0
2020-06-21,Wielkopolskie,PL86,2.0
2020-06-21,Zachodniopomorskie,PL87,0.0
2020-06-21,Poland,PL,12.0
2020-06-22,Dolnoslaskie,PL72,0.0
2020-06-22,Kujawsko-Pomorskie,PL73,0.0
2020-06-22,Lubelskie,PL75,0.0
2020-06-22,Lubuskie,PL76,0.0
2020-06-22,Lodzkie,PL74,7.0
2020-06-22,Malopolskie,PL77,1.0
2020-06-22,Mazowieckie,PL78,0.0
2020-06-22,Opolskie,PL79,0.0
2020-06-22,Podkarpackie,PL80,1.0
2020-06-22,Podlaskie,PL81,0.0
2020-06-22,Pomorskie,PL82,0.0
2020-06-22,Slaskie,PL83,0.0
2020-06-22,Swietokrzyskie,PL84,0.0
2020-06-22,Warminsko-Mazurskie,PL85,0.0
2020-06-22,Wielkopolskie,PL86,1.0
2020-06-22,Zachodniopomorskie,PL87,0.0
2020-06-22,Poland,PL,10.0
2020-06-23,Dolnoslaskie,PL72,0.0
2020-06-23,Kujawsko-Pomorskie,PL73,0.0
2020-06-23,Lubelskie,PL75,0.0
2020-06-23,Lubuskie,PL76,0.0
2020-06-23,Lodzkie,PL74,0.0
2020-06-23,Malopolskie,PL77,0.0
2020-06-23,Mazowieckie,PL78,0.0
2020-06-23,Opolskie,PL79,0.0
2020-06-23,Podkarpackie,PL80,0.0
2020-06-23,Podlaskie,PL81,0.0
2020-06-23,Pomorskie,PL82,0.0
2020-06-23,Slaskie,PL83,3.0
2020-06-23,Swietokrzyskie,PL84,0.0
2020-06-23,Warminsko-Mazurskie,PL85,0.0
2020-06-23,Wielkopolskie,PL86,0.0
2020-06-23,Zachodniopomorskie,PL87,0.0
2020-06-23,Poland,PL,3.0
2020-06-24,Dolnoslaskie,PL72,1.0
2020-06-24,Kujawsko-Pomorskie,PL73,0.0
2020-06-24,Lubelskie,PL75,0.0
2020-06-24,Lubuskie,PL76,0.0
2020-06-24,Lodzkie,PL74,5.0
2020-06-24,Malopolskie,PL77,0.0
2020-06-24,Mazowieckie,PL78,4.0
2020-06-24,Opolskie,PL79,0.0
2020-06-24,Podkarpackie,PL80,1.0
2020-06-24,Podlaskie,PL81,0.0
2020-06-24,Pomorskie,PL82,0.0
2020-06-24,Slaskie,PL83,3.0
2020-06-24,Swietokrzyskie,PL84,2.0
2020-06-24,Warminsko-Mazurskie,PL85,0.0
2020-06-24,Wielkopolskie,PL86,0.0
2020-06-24,Zachodniopomorskie,PL87,0.0
2020-06-24,Poland,PL,16.0
2020-06-25,Dolnoslaskie,PL72,0.0
2020-06-25,Kujawsko-Pomorskie,PL73,0.0
2020-06-25,Lubelskie,PL75,0.0
2020-06-25,Lubuskie,PL76,0.0
2020-06-25,Lodzkie,PL74,3.0
2020-06-25,Malopolskie,PL77,0.0
2020-06-25,Mazowieckie,PL78,6.0
2020-06-25,Opolskie,PL79,0.0
2020-06-25,Podkarpackie,PL80,2.0
2020-06-25,Podlaskie,PL81,0.0
2020-06-25,Pomorskie,PL82,0.0
2020-06-25,Slaskie,PL83,7.0
2020-06-25,Swietokrzyskie,PL84,2.0
2020-06-25,Warminsko-Mazurskie,PL85,0.0
2020-06-25,Wielkopolskie,PL86,1.0
2020-06-25,Zachodniopomorskie,PL87,0.0
2020-06-25,Poland,PL,21.0
2020-06-26,Dolnoslaskie,PL72,1.0
2020-06-26,Kujawsko-Pomorskie,PL73,0.0
2020-06-26,Lubelskie,PL75,0.0
2020-06-26,Lubuskie,PL76,0.0
2020-06-26,Lodzkie,PL74,7.0
2020-06-26,Malopolskie,PL77,0.0
2020-06-26,Mazowieckie,PL78,0.0
2020-06-26,Opolskie,PL79,0.0
2020-06-26,Podkarpackie,PL80,0.0
2020-06-26,Podlaskie,PL81,0.0
2020-06-26,Pomorskie,PL82,0.0
2020-06-26,Slaskie,PL83,7.0
2020-06-26,Swietokrzyskie,PL84,0.0
2020-06-26,Warminsko-Mazurskie,PL85,0.0
2020-06-26,Wielkopolskie,PL86,1.0
2020-06-26,Zachodniopomorskie,PL87,0.0
2020-06-26,Poland,PL,16.0
2020-06-27,Dolnoslaskie,PL72,1.0
2020-06-27,Kujawsko-Pomorskie,PL73,0.0
2020-06-27,Lubelskie,PL75,0.0
2020-06-27,Lubuskie,PL76,0.0
2020-06-27,Lodzkie,PL74,5.0
2020-06-27,Malopolskie,PL77,0.0
2020-06-27,Mazowieckie,PL78,2.0
2020-06-27,Opolskie,PL79,0.0
2020-06-27,Podkarpackie,PL80,0.0
2020-06-27,Podlaskie,PL81,0.0
2020-06-27,Pomorskie,PL82,0.0
2020-06-27,Slaskie,PL83,9.0
2020-06-27,Swietokrzyskie,PL84,0.0
2020-06-27,Warminsko-Mazurskie,PL85,0.0
2020-06-27,Wielkopolskie,PL86,0.0
2020-06-27,Zachodniopomorskie,PL87,0.0
2020-06-27,Poland,PL,17.0
2020-06-28,Dolnoslaskie,PL72,0.0
2020-06-28,Kujawsko-Pomorskie,PL73,0.0
2020-06-28,Lubelskie,PL75,0.0
2020-06-28,Lubuskie,PL76,0.0
2020-06-28,Lodzkie,PL74,1.0
2020-06-28,Malopolskie,PL77,0.0
2020-06-28,Mazowieckie,PL78,1.0
2020-06-28,Opolskie,PL79,1.0
2020-06-28,Podkarpackie,PL80,0.0
2020-06-28,Podlaskie,PL81,0.0
2020-06-28,Pomorskie,PL82,0.0
2020-06-28,Slaskie,PL83,0.0
2020-06-28,Swietokrzyskie,PL84,1.0
2020-06-28,Warminsko-Mazurskie,PL85,0.0
2020-06-28,Wielkopolskie,PL86,2.0
2020-06-28,Zachodniopomorskie,PL87,0.0
2020-06-28,Poland,PL,6.0
2020-06-29,Dolnoslaskie,PL72,0.0
2020-06-29,Kujawsko-Pomorskie,PL73,0.0
2020-06-29,Lubelskie,PL75,0.0
2020-06-29,Lubuskie,PL76,0.0
2020-06-29,Lodzkie,PL74,0.0
2020-06-29,Malopolskie,PL77,0.0
2020-06-29,Mazowieckie,PL78,0.0
2020-06-29,Opolskie,PL79,0.0
2020-06-29,Podkarpackie,PL80,0.0
2020-06-29,Podlaskie,PL81,0.0
2020-06-29,Pomorskie,PL82,0.0
2020-06-29,Slaskie,PL83,2.0
2020-06-29,Swietokrzyskie,PL84,1.0
2020-06-29,Warminsko-Mazurskie,PL85,0.0
2020-06-29,Wielkopolskie,PL86,1.0
2020-06-29,Zachodniopomorskie,PL87,0.0
2020-06-29,Poland,PL,4.0
2020-06-30,Dolnoslaskie,PL72,0.0
2020-06-30,Kujawsko-Pomorskie,PL73,0.0
2020-06-30,Lubelskie,PL75,0.0
2020-06-30,Lubuskie,PL76,0.0
2020-06-30,Lodzkie,PL74,0.0
2020-06-30,Malopolskie,PL77,0.0
2020-06-30,Mazowieckie,PL78,1.0
2020-06-30,Opolskie,PL79,0.0
2020-06-30,Podkarpackie,PL80,0.0
2020-06-30,Podlaskie,PL81,0.0
2020-06-30,Pomorskie,PL82,0.0
2020-06-30,Slaskie,PL83,5.0
2020-06-30,Swietokrzyskie,PL84,0.0
2020-06-30,Warminsko-Mazurskie,PL85,0.0
2020-06-30,Wielkopolskie,PL86,0.0
2020-06-30,Zachodniopomorskie,PL87,0.0
2020-06-30,Poland,PL,6.0
2020-07-01,Dolnoslaskie,PL72,4.0
2020-07-01,Kujawsko-Pomorskie,PL73,0.0
2020-07-01,Lubelskie,PL75,1.0
2020-07-01,Lubuskie,PL76,0.0
2020-07-01,Lodzkie,PL74,2.0
2020-07-01,Malopolskie,PL77,0.0
2020-07-01,Mazowieckie,PL78,3.0
2020-07-01,Opolskie,PL79,0.0
2020-07-01,Podkarpackie,PL80,0.0
2020-07-01,Podlaskie,PL81,0.0
2020-07-01,Pomorskie,PL82,0.0
2020-07-01,Slaskie,PL83,5.0
2020-07-01,Swietokrzyskie,PL84,1.0
2020-07-01,Warminsko-Mazurskie,PL85,0.0
2020-07-01,Wielkopolskie,PL86,1.0
2020-07-01,Zachodniopomorskie,PL87,2.0
2020-07-01,Poland,PL,19.0
2020-07-02,Dolnoslaskie,PL72,0.0
2020-07-02,Kujawsko-Pomorskie,PL73,0.0
2020-07-02,Lubelskie,PL75,0.0
2020-07-02,Lubuskie,PL76,0.0
2020-07-02,Lodzkie,PL74,1.0
2020-07-02,Malopolskie,PL77,0.0
2020-07-02,Mazowieckie,PL78,9.0
2020-07-02,Opolskie,PL79,0.0
2020-07-02,Podkarpackie,PL80,0.0
2020-07-02,Podlaskie,PL81,0.0
2020-07-02,Pomorskie,PL82,0.0
2020-07-02,Slaskie,PL83,3.0
2020-07-02,Swietokrzyskie,PL84,1.0
2020-07-02,Warminsko-Mazurskie,PL85,0.0
2020-07-02,Wielkopolskie,PL86,0.0
2020-07-02,Zachodniopomorskie,PL87,0.0
2020-07-02,Poland,PL,14.0
2020-07-03,Dolnoslaskie,PL72,6.0
2020-07-03,Kujawsko-Pomorskie,PL73,0.0
2020-07-03,Lubelskie,PL75,0.0
2020-07-03,Lubuskie,PL76,0.0
2020-07-03,Lodzkie,PL74,5.0
2020-07-03,Malopolskie,PL77,0.0
2020-07-03,Mazowieckie,PL78,0.0
2020-07-03,Opolskie,PL79,0.0
2020-07-03,Podkarpackie,PL80,1.0
2020-07-03,Podlaskie,PL81,0.0
2020-07-03,Pomorskie,PL82,0.0
2020-07-03,Slaskie,PL83,2.0
2020-07-03,Swietokrzyskie,PL84,0.0
2020-07-03,Warminsko-Mazurskie,PL85,0.0
2020-07-03,Wielkopolskie,PL86,1.0
2020-07-03,Zachodniopomorskie,PL87,0.0
2020-07-03,Poland,PL,15.0
2020-07-04,Dolnoslaskie,PL72,0.0
2020-07-04,Kujawsko-Pomorskie,PL73,0.0
2020-07-04,Lubelskie,PL75,0.0
2020-07-04,Lubuskie,PL76,0.0
2020-07-04,Lodzkie,PL74,4.0
2020-07-04,Malopolskie,PL77,0.0
2020-07-04,Mazowieckie,PL78,3.0
2020-07-04,Opolskie,PL79,0.0
2020-07-04,Podkarpackie,PL80,0.0
2020-07-04,Podlaskie,PL81,2.0
2020-07-04,Pomorskie,PL82,0.0
2020-07-04,Slaskie,PL83,5.0
2020-07-04,Swietokrzyskie,PL84,0.0
2020-07-04,Warminsko-Mazurskie,PL85,0.0
2020-07-04,Wielkopolskie,PL86,0.0
2020-07-04,Zachodniopomorskie,PL87,0.0
2020-07-04,Poland,PL,14.0
2020-07-05,Dolnoslaskie,PL72,0.0
2020-07-05,Kujawsko-Pomorskie,PL73,0.0
2020-07-05,Lubelskie,PL75,0.0
2020-07-05,Lubuskie,PL76,0.0
2020-07-05,Lodzkie,PL74,2.0
2020-07-05,Malopolskie,PL77,0.0
2020-07-05,Mazowieckie,PL78,1.0
2020-07-05,Opolskie,PL79,0.0
2020-07-05,Podkarpackie,PL80,0.0
2020-07-05,Podlaskie,PL81,0.0
2020-07-05,Pomorskie,PL82,0.0
2020-07-05,Slaskie,PL83,1.0
2020-07-05,Swietokrzyskie,PL84,0.0
2020-07-05,Warminsko-Mazurskie,PL85,0.0
2020-07-05,Wielkopolskie,PL86,0.0
2020-07-05,Zachodniopomorskie,PL87,0.0
2020-07-05,Poland,PL,4.0
2020-07-06,Dolnoslaskie,PL72,0.0
2020-07-06,Kujawsko-Pomorskie,PL73,0.0
2020-07-06,Lubelskie,PL75,0.0
2020-07-06,Lubuskie,PL76,0.0
2020-07-06,Lodzkie,PL74,1.0
2020-07-06,Malopolskie,PL77,0.0
2020-07-06,Mazowieckie,PL78,2.0
2020-07-06,Opolskie,PL79,0.0
2020-07-06,Podkarpackie,PL80,1.0
2020-07-06,Podlaskie,PL81,0.0
2020-07-06,Pomorskie,PL82,0.0
2020-07-06,Slaskie,PL83,1.0
2020-07-06,Swietokrzyskie,PL84,0.0
2020-07-06,Warminsko-Mazurskie,PL85,0.0
2020-07-06,Wielkopolskie,PL86,0.0
2020-07-06,Zachodniopomorskie,PL87,0.0
2020-07-06,Poland,PL,5.0
2020-07-07,Dolnoslaskie,PL72,0.0
2020-07-07,Kujawsko-Pomorskie,PL73,0.0
2020-07-07,Lubelskie,PL75,0.0
2020-07-07,Lubuskie,PL76,0.0
2020-07-07,Lodzkie,PL74,0.0
2020-07-07,Malopolskie,PL77,0.0
2020-07-07,Mazowieckie,PL78,0.0
2020-07-07,Opolskie,PL79,0.0
2020-07-07,Podkarpackie,PL80,3.0
2020-07-07,Podlaskie,PL81,0.0
2020-07-07,Pomorskie,PL82,0.0
2020-07-07,Slaskie,PL83,1.0
2020-07-07,Swietokrzyskie,PL84,0.0
2020-07-07,Warminsko-Mazurskie,PL85,0.0
2020-07-07,Wielkopolskie,PL86,0.0
2020-07-07,Zachodniopomorskie,PL87,0.0
2020-07-07,Poland,PL,4.0
2020-07-08,Dolnoslaskie,PL72,0.0
2020-07-08,Kujawsko-Pomorskie,PL73,0.0
2020-07-08,Lubelskie,PL75,1.0
2020-07-08,Lubuskie,PL76,0.0
2020-07-08,Lodzkie,PL74,2.0
2020-07-08,Malopolskie,PL77,0.0
2020-07-08,Mazowieckie,PL78,0.0
2020-07-08,Opolskie,PL79,0.0
2020-07-08,Podkarpackie,PL80,0.0
2020-07-08,Podlaskie,PL81,1.0
2020-07-08,Pomorskie,PL82,0.0
2020-07-08,Slaskie,PL83,2.0
2020-07-08,Swietokrzyskie,PL84,0.0
2020-07-08,Warminsko-Mazurskie,PL85,0.0
2020-07-08,Wielkopolskie,PL86,1.0
2020-07-08,Zachodniopomorskie,PL87,0.0
2020-07-08,Poland,PL,7.0
2020-07-09,Dolnoslaskie,PL72,1.0
2020-07-09,Kujawsko-Pomorskie,PL73,0.0
2020-07-09,Lubelskie,PL75,0.0
2020-07-09,Lubuskie,PL76,0.0
2020-07-09,Lodzkie,PL74,4.0
2020-07-09,Malopolskie,PL77,0.0
2020-07-09,Mazowieckie,PL78,2.0
2020-07-09,Opolskie,PL79,0.0
2020-07-09,Podkarpackie,PL80,0.0
2020-07-09,Podlaskie,PL81,0.0
2020-07-09,Pomorskie,PL82,0.0
2020-07-09,Slaskie,PL83,5.0
2020-07-09,Swietokrzyskie,PL84,1.0
2020-07-09,Warminsko-Mazurskie,PL85,0.0
2020-07-09,Wielkopolskie,PL86,1.0
2020-07-09,Zachodniopomorskie,PL87,1.0
2020-07-09,Poland,PL,15.0
2020-07-10,Dolnoslaskie,PL72,0.0
2020-07-10,Kujawsko-Pomorskie,PL73,0.0
2020-07-10,Lubelskie,PL75,0.0
2020-07-10,Lubuskie,PL76,0.0
2020-07-10,Lodzkie,PL74,2.0
2020-07-10,Malopolskie,PL77,1.0
2020-07-10,Mazowieckie,PL78,2.0
2020-07-10,Opolskie,PL79,2.0
2020-07-10,Podkarpackie,PL80,0.0
2020-07-10,Podlaskie,PL81,0.0
2020-07-10,Pomorskie,PL82,0.0
2020-07-10,Slaskie,PL83,2.0
2020-07-10,Swietokrzyskie,PL84,0.0
2020-07-10,Warminsko-Mazurskie,PL85,0.0
2020-07-10,Wielkopolskie,PL86,0.0
2020-07-10,Zachodniopomorskie,PL87,0.0
2020-07-10,Poland,PL,9.0
2020-07-11,Dolnoslaskie,PL72,0.0
2020-07-11,Kujawsko-Pomorskie,PL73,0.0
2020-07-11,Lubelskie,PL75,0.0
2020-07-11,Lubuskie,PL76,0.0
2020-07-11,Lodzkie,PL74,2.0
2020-07-11,Malopolskie,PL77,0.0
2020-07-11,Mazowieckie,PL78,1.0
2020-07-11,Opolskie,PL79,0.0
2020-07-11,Podkarpackie,PL80,0.0
2020-07-11,Podlaskie,PL81,2.0
2020-07-11,Pomorskie,PL82,0.0
2020-07-11,Slaskie,PL83,3.0
2020-07-11,Swietokrzyskie,PL84,0.0
2020-07-11,Warminsko-Mazurskie,PL85,0.0
2020-07-11,Wielkopolskie,PL86,3.0
2020-07-11,Zachodniopomorskie,PL87,0.0
2020-07-11,Poland,PL,11.0
2020-07-12,Dolnoslaskie,PL72,0.0
2020-07-12,Kujawsko-Pomorskie,PL73,0.0
2020-07-12,Lubelskie,PL75,1.0
2020-07-12,Lubuskie,PL76,0.0
2020-07-12,Lodzkie,PL74,1.0
2020-07-12,Malopolskie,PL77,0.0
2020-07-12,Mazowieckie,PL78,1.0
2020-07-12,Opolskie,PL79,0.0
2020-07-12,Podkarpackie,PL80,0.0
2020-07-12,Podlaskie,PL81,1.0
2020-07-12,Pomorskie,PL82,0.0
2020-07-12,Slaskie,PL83,1.0
2020-07-12,Swietokrzyskie,PL84,0.0
2020-07-12,Warminsko-Mazurskie,PL85,0.0
2020-07-12,Wielkopolskie,PL86,1.0
2020-07-12,Zachodniopomorskie,PL87,0.0
2020-07-12,Poland,PL,6.0
2020-07-13,Dolnoslaskie,PL72,0.0
2020-07-13,Kujawsko-Pomorskie,PL73,0.0
2020-07-13,Lubelskie,PL75,0.0
2020-07-13,Lubuskie,PL76,0.0
2020-07-13,Lodzkie,PL74,0.0
2020-07-13,Malopolskie,PL77,0.0
2020-07-13,Mazowieckie,PL78,0.0
2020-07-13,Opolskie,PL79,0.0
2020-07-13,Podkarpackie,PL80,0.0
2020-07-13,Podlaskie,PL81,0.0
2020-07-13,Pomorskie,PL82,0.0
2020-07-13,Slaskie,PL83,1.0
2020-07-13,Swietokrzyskie,PL84,0.0
2020-07-13,Warminsko-Mazurskie,PL85,0.0
2020-07-13,Wielkopolskie,PL86,2.0
2020-07-13,Zachodniopomorskie,PL87,0.0
2020-07-13,Poland,PL,3.0
2020-07-14,Dolnoslaskie,PL72,0.0
2020-07-14,Kujawsko-Pomorskie,PL73,0.0
2020-07-14,Lubelskie,PL75,0.0
2020-07-14,Lubuskie,PL76,0.0
2020-07-14,Lodzkie,PL74,0.0
2020-07-14,Malopolskie,PL77,0.0
2020-07-14,Mazowieckie,PL78,1.0
2020-07-14,Opolskie,PL79,0.0
