date,location_name,location,value
2020-04-09,Podkarpackie,PL80,9.0
2020-04-09,Pomorskie,PL82,1.0
2020-04-09,Dolnoslaskie,PL72,15.0
2020-04-09,Lubelskie,PL75,8.0
2020-04-09,Swietokrzyskie,PL84,2.0
2020-04-09,Zachodniopomorskie,PL87,2.0
2020-04-09,Opolskie,PL79,5.0
2020-04-09,Podlaskie,PL81,1.0
2020-04-09,Warminsko-Mazurskie,PL85,1.0
2020-04-09,Lubuskie,PL76,0.0
2020-04-09,Poland,PL,158.0
2020-04-10,Mazowieckie,PL78,42.0
2020-04-10,Slaskie,PL83,38.0
2020-04-10,Malopolskie,PL77,8.0
2020-04-10,Wielkopolskie,PL86,24.0
2020-04-10,Lodzkie,PL74,7.0
2020-04-10,Kujawsko-Pomorskie,PL73,6.0
2020-04-10,Podkarpackie,PL80,10.0
2020-04-10,Pomorskie,PL82,1.0
2020-04-10,Dolnoslaskie,PL72,18.0
2020-04-10,Lubelskie,PL75,8.0
2020-04-10,Swietokrzyskie,PL84,2.0
2020-04-10,Zachodniopomorskie,PL87,2.0
2020-04-10,Opolskie,PL79,6.0
2020-04-10,Podlaskie,PL81,1.0
2020-04-10,Warminsko-Mazurskie,PL85,1.0
2020-04-10,Lubuskie,PL76,0.0
2020-04-10,Poland,PL,174.0
2020-04-11,Mazowieckie,PL78,42.0
2020-04-11,Slaskie,PL83,38.0
2020-04-11,Malopolskie,PL77,9.0
2020-04-11,Wielkopolskie,PL86,26.0
2020-04-11,Lodzkie,PL74,7.0
2020-04-11,Kujawsko-Pomorskie,PL73,7.0
2020-04-11,Podkarpackie,PL80,10.0
2020-04-11,Pomorskie,PL82,1.0
2020-04-11,Dolnoslaskie,PL72,20.0
2020-04-11,Lubelskie,PL75,9.0
2020-04-11,Swietokrzyskie,PL84,2.0
2020-04-11,Zachodniopomorskie,PL87,2.0
2020-04-11,Opolskie,PL79,6.0
2020-04-11,Podlaskie,PL81,1.0
2020-04-11,Warminsko-Mazurskie,PL85,1.0
2020-04-11,Lubuskie,PL76,0.0
2020-04-11,Poland,PL,181.0
2020-04-12,Mazowieckie,PL78,54.0
2020-04-12,Slaskie,PL83,43.0
2020-04-12,Malopolskie,PL77,10.0
2020-04-12,Wielkopolskie,PL86,31.0
2020-04-12,Lodzkie,PL74,7.0
2020-04-12,Kujawsko-Pomorskie,PL73,7.0
2020-04-12,Podkarpackie,PL80,11.0
2020-04-12,Pomorskie,PL82,1.0
2020-04-12,Dolnoslaskie,PL72,22.0
2020-04-12,Lubelskie,PL75,10.0
2020-04-12,Swietokrzyskie,PL84,2.0
2020-04-12,Zachodniopomorskie,PL87,2.0
2020-04-12,Opolskie,PL79,6.0
2020-04-12,Podlaskie,PL81,1.0
2020-04-12,Warminsko-Mazurskie,PL85,1.0
2020-04-12,Lubuskie,PL76,0.0
2020-04-12,Poland,PL,208.0
2020-04-13,Mazowieckie,PL78,70.0
2020-04-13,Slaskie,PL83,44.0
2020-04-13,Malopolskie,PL77,11.0
2020-04-13,Wielkopolskie,PL86,35.0
2020-04-13,Lodzkie,PL74,7.0
2020-04-13,Kujawsko-Pomorskie,PL73,7.0
2020-04-13,Podkarpackie,PL80,11.0
2020-04-13,Pomorskie,PL82,1.0
2020-04-13,Dolnoslaskie,PL72,23.0
2020-04-13,Lubelskie,PL75,10.0
2020-04-13,Swietokrzyskie,PL84,2.0
2020-04-13,Zachodniopomorskie,PL87,2.0
2020-04-13,Opolskie,PL79,7.0
2020-04-13,Podlaskie,PL81,1.0
2020-04-13,Warminsko-Mazurskie,PL85,1.0
2020-04-13,Lubuskie,PL76,0.0
2020-04-13,Poland,PL,232.0
2020-04-14,Mazowieckie,PL78,71.0
2020-04-14,Slaskie,PL83,47.0
2020-04-14,Malopolskie,PL77,12.0
2020-04-14,Wielkopolskie,PL86,40.0
2020-04-14,Lodzkie,PL74,7.0
2020-04-14,Kujawsko-Pomorskie,PL73,7.0
2020-04-14,Podkarpackie,PL80,13.0
2020-04-14,Pomorskie,PL82,1.0
2020-04-14,Dolnoslaskie,PL72,24.0
2020-04-14,Lubelskie,PL75,10.0
2020-04-14,Swietokrzyskie,PL84,2.0
2020-04-14,Zachodniopomorskie,PL87,2.0
2020-04-14,Opolskie,PL79,7.0
2020-04-14,Podlaskie,PL81,1.0
2020-04-14,Warminsko-Mazurskie,PL85,1.0
2020-04-14,Lubuskie,PL76,0.0
2020-04-14,Poland,PL,245.0
2020-04-15,Mazowieckie,PL78,76.0
2020-04-15,Slaskie,PL83,52.0
2020-04-15,Malopolskie,PL77,13.0
2020-04-15,Wielkopolskie,PL86,43.0
2020-04-15,Lodzkie,PL74,8.0
2020-04-15,Kujawsko-Pomorskie,PL73,9.0
2020-04-15,Podkarpackie,PL80,13.0
2020-04-15,Pomorskie,PL82,1.0
2020-04-15,Dolnoslaskie,PL72,25.0
2020-04-15,Lubelskie,PL75,10.0
2020-04-15,Swietokrzyskie,PL84,2.0
2020-04-15,Zachodniopomorskie,PL87,2.0
2020-04-15,Opolskie,PL79,7.0
2020-04-15,Podlaskie,PL81,1.0
2020-04-15,Warminsko-Mazurskie,PL85,1.0
2020-04-15,Lubuskie,PL76,0.0
2020-04-15,Poland,PL,263.0
2020-04-16,Mazowieckie,PL78,84.0
2020-04-16,Slaskie,PL83,58.0
2020-04-16,Malopolskie,PL77,15.0
2020-04-16,Wielkopolskie,PL86,43.0
2020-04-16,Lodzkie,PL74,9.0
2020-04-16,Kujawsko-Pomorskie,PL73,12.0
2020-04-16,Podkarpackie,PL80,14.0
2020-04-16,Pomorskie,PL82,1.0
2020-04-16,Dolnoslaskie,PL72,25.0
2020-04-16,Lubelskie,PL75,10.0
2020-04-16,Swietokrzyskie,PL84,2.0
2020-04-16,Zachodniopomorskie,PL87,2.0
2020-04-16,Opolskie,PL79,9.0
2020-04-16,Podlaskie,PL81,1.0
2020-04-16,Warminsko-Mazurskie,PL85,1.0
2020-04-16,Lubuskie,PL76,0.0
2020-04-16,Poland,PL,286.0
2020-04-17,Mazowieckie,PL78,96.0
2020-04-17,Slaskie,PL83,63.0
2020-04-17,Malopolskie,PL77,15.0
2020-04-17,Wielkopolskie,PL86,45.0
2020-04-17,Lodzkie,PL74,9.0
2020-04-17,Kujawsko-Pomorskie,PL73,13.0
2020-04-17,Podkarpackie,PL80,15.0
2020-04-17,Pomorskie,PL82,2.0
2020-04-17,Dolnoslaskie,PL72,28.0
2020-04-17,Lubelskie,PL75,10.0
2020-04-17,Swietokrzyskie,PL84,3.0
2020-04-17,Zachodniopomorskie,PL87,2.0
2020-04-17,Opolskie,PL79,10.0
2020-04-17,Podlaskie,PL81,2.0
2020-04-17,Warminsko-Mazurskie,PL85,1.0
2020-04-17,Lubuskie,PL76,0.0
2020-04-17,Poland,PL,314.0
2020-04-18,Mazowieckie,PL78,100.0
2020-04-18,Slaskie,PL83,67.0
2020-04-18,Malopolskie,PL77,16.0
2020-04-18,Wielkopolskie,PL86,48.0
2020-04-18,Lodzkie,PL74,9.0
2020-04-18,Kujawsko-Pomorskie,PL73,13.0
2020-04-18,Podkarpackie,PL80,15.0
2020-04-18,Pomorskie,PL82,2.0
2020-04-18,Dolnoslaskie,PL72,30.0
2020-04-18,Lubelskie,PL75,10.0
2020-04-18,Swietokrzyskie,PL84,4.0
2020-04-18,Zachodniopomorskie,PL87,2.0
2020-04-18,Opolskie,PL79,13.0
2020-04-18,Podlaskie,PL81,2.0
2020-04-18,Warminsko-Mazurskie,PL85,1.0
2020-04-18,Lubuskie,PL76,0.0
2020-04-18,Poland,PL,332.0
2020-04-19,Mazowieckie,PL78,107.0
2020-04-19,Slaskie,PL83,69.0
2020-04-19,Malopolskie,PL77,16.0
2020-04-19,Wielkopolskie,PL86,49.0
2020-04-19,Lodzkie,PL74,11.0
2020-04-19,Kujawsko-Pomorskie,PL73,16.0
2020-04-19,Podkarpackie,PL80,15.0
2020-04-19,Pomorskie,PL82,2.0
2020-04-19,Dolnoslaskie,PL72,30.0
2020-04-19,Lubelskie,PL75,10.0
2020-04-19,Swietokrzyskie,PL84,4.0
2020-04-19,Zachodniopomorskie,PL87,2.0
2020-04-19,Opolskie,PL79,13.0
2020-04-19,Podlaskie,PL81,2.0
2020-04-19,Warminsko-Mazurskie,PL85,1.0
2020-04-19,Lubuskie,PL76,0.0
2020-04-19,Poland,PL,347.0
2020-04-20,Mazowieckie,PL78,108.0
2020-04-20,Slaskie,PL83,74.0
2020-04-20,Malopolskie,PL77,17.0
2020-04-20,Wielkopolskie,PL86,51.0
2020-04-20,Lodzkie,PL74,11.0
2020-04-20,Kujawsko-Pomorskie,PL73,16.0
2020-04-20,Podkarpackie,PL80,16.0
2020-04-20,Pomorskie,PL82,2.0
2020-04-20,Dolnoslaskie,PL72,30.0
2020-04-20,Lubelskie,PL75,10.0
2020-04-20,Swietokrzyskie,PL84,4.0
2020-04-20,Zachodniopomorskie,PL87,4.0
2020-04-20,Opolskie,PL79,14.0
2020-04-20,Podlaskie,PL81,2.0
2020-04-20,Warminsko-Mazurskie,PL85,1.0
2020-04-20,Lubuskie,PL76,0.0
2020-04-20,Poland,PL,360.0
2020-04-21,Mazowieckie,PL78,116.0
2020-04-21,Slaskie,PL83,74.0
2020-04-21,Malopolskie,PL77,19.0
2020-04-21,Wielkopolskie,PL86,57.0
2020-04-21,Lodzkie,PL74,11.0
2020-04-21,Kujawsko-Pomorskie,PL73,17.0
2020-04-21,Podkarpackie,PL80,16.0
2020-04-21,Pomorskie,PL82,2.0
2020-04-21,Dolnoslaskie,PL72,33.0
2020-04-21,Lubelskie,PL75,10.0
2020-04-21,Swietokrzyskie,PL84,4.0
2020-04-21,Zachodniopomorskie,PL87,4.0
2020-04-21,Opolskie,PL79,14.0
2020-04-21,Podlaskie,PL81,2.0
2020-04-21,Warminsko-Mazurskie,PL85,1.0
2020-04-21,Lubuskie,PL76,0.0
2020-04-21,Poland,PL,380.0
2020-04-22,Mazowieckie,PL78,125.0
2020-04-22,Slaskie,PL83,79.0
2020-04-22,Malopolskie,PL77,20.0
2020-04-22,Wielkopolskie,PL86,61.0
2020-04-22,Lodzkie,PL74,11.0
2020-04-22,Kujawsko-Pomorskie,PL73,17.0
2020-04-22,Podkarpackie,PL80,16.0
2020-04-22,Pomorskie,PL82,2.0
2020-04-22,Dolnoslaskie,PL72,33.0
2020-04-22,Lubelskie,PL75,10.0
2020-04-22,Swietokrzyskie,PL84,4.0
2020-04-22,Zachodniopomorskie,PL87,4.0
2020-04-22,Opolskie,PL79,15.0
2020-04-22,Podlaskie,PL81,2.0
2020-04-22,Warminsko-Mazurskie,PL85,1.0
2020-04-22,Lubuskie,PL76,0.0
2020-04-22,Poland,PL,400.0
2020-04-23,Mazowieckie,PL78,131.0
2020-04-23,Slaskie,PL83,83.0
2020-04-23,Malopolskie,PL77,21.0
2020-04-23,Wielkopolskie,PL86,66.0
2020-04-23,Lodzkie,PL74,13.0
2020-04-23,Kujawsko-Pomorskie,PL73,20.0
2020-04-23,Podkarpackie,PL80,16.0
2020-04-23,Pomorskie,PL82,3.0
2020-04-23,Dolnoslaskie,PL72,36.0
2020-04-23,Lubelskie,PL75,10.0
2020-04-23,Swietokrzyskie,PL84,4.0
2020-04-23,Zachodniopomorskie,PL87,4.0
2020-04-23,Opolskie,PL79,15.0
2020-04-23,Podlaskie,PL81,2.0
2020-04-23,Warminsko-Mazurskie,PL85,1.0
2020-04-23,Lubuskie,PL76,0.0
2020-04-23,Poland,PL,425.0
2020-04-24,Mazowieckie,PL78,141.0
2020-04-24,Slaskie,PL83,86.0
2020-04-24,Malopolskie,PL77,23.0
2020-04-24,Wielkopolskie,PL86,68.0
2020-04-24,Lodzkie,PL74,20.0
2020-04-24,Kujawsko-Pomorskie,PL73,20.0
2020-04-24,Podkarpackie,PL80,16.0
2020-04-24,Pomorskie,PL82,3.0
2020-04-24,Dolnoslaskie,PL72,36.0
2020-04-24,Lubelskie,PL75,10.0
2020-04-24,Swietokrzyskie,PL84,6.0
2020-04-24,Zachodniopomorskie,PL87,4.0
2020-04-24,Opolskie,PL79,17.0
2020-04-24,Podlaskie,PL81,2.0
2020-04-24,Warminsko-Mazurskie,PL85,1.0
2020-04-24,Lubuskie,PL76,0.0
2020-04-24,Poland,PL,453.0
2020-04-25,Mazowieckie,PL78,159.0
2020-04-25,Slaskie,PL83,89.0
2020-04-25,Malopolskie,PL77,25.0
2020-04-25,Wielkopolskie,PL86,72.0
2020-04-25,Lodzkie,PL74,21.0
2020-04-25,Kujawsko-Pomorskie,PL73,24.0
2020-04-25,Podkarpackie,PL80,16.0
2020-04-25,Pomorskie,PL82,3.0
2020-04-25,Dolnoslaskie,PL72,37.0
2020-04-25,Lubelskie,PL75,10.0
2020-04-25,Swietokrzyskie,PL84,6.0
2020-04-25,Zachodniopomorskie,PL87,6.0
2020-04-25,Opolskie,PL79,21.0
2020-04-25,Podlaskie,PL81,3.0
2020-04-25,Warminsko-Mazurskie,PL85,1.0
2020-04-25,Lubuskie,PL76,0.0
2020-04-25,Poland,PL,493.0
2020-04-26,Mazowieckie,PL78,170.0
2020-04-26,Slaskie,PL83,93.0
2020-04-26,Malopolskie,PL77,27.0
2020-04-26,Wielkopolskie,PL86,75.0
2020-04-26,Lodzkie,PL74,22.0
2020-04-26,Kujawsko-Pomorskie,PL73,26.0
2020-04-26,Podkarpackie,PL80,16.0
2020-04-26,Pomorskie,PL82,3.0
2020-04-26,Dolnoslaskie,PL72,40.0
2020-04-26,Lubelskie,PL75,10.0
2020-04-26,Swietokrzyskie,PL84,7.0
2020-04-26,Zachodniopomorskie,PL87,7.0
2020-04-26,Opolskie,PL79,23.0
2020-04-26,Podlaskie,PL81,3.0
2020-04-26,Warminsko-Mazurskie,PL85,1.0
2020-04-26,Lubuskie,PL76,0.0
2020-04-26,Poland,PL,523.0
2020-04-27,Mazowieckie,PL78,173.0
2020-04-27,Slaskie,PL83,94.0
2020-04-27,Malopolskie,PL77,27.0
2020-04-27,Wielkopolskie,PL86,77.0
2020-04-27,Lodzkie,PL74,22.0
2020-04-27,Kujawsko-Pomorskie,PL73,26.0
2020-04-27,Podkarpackie,PL80,16.0
2020-04-27,Pomorskie,PL82,3.0
2020-04-27,Dolnoslaskie,PL72,41.0
2020-04-27,Lubelskie,PL75,12.0
2020-04-27,Swietokrzyskie,PL84,7.0
2020-04-27,Zachodniopomorskie,PL87,9.0
2020-04-27,Opolskie,PL79,24.0
2020-04-27,Podlaskie,PL81,3.0
2020-04-27,Warminsko-Mazurskie,PL85,1.0
2020-04-27,Lubuskie,PL76,0.0
2020-04-27,Poland,PL,535.0
2020-04-28,Mazowieckie,PL78,180.0
2020-04-28,Slaskie,PL83,99.0
2020-04-28,Malopolskie,PL77,29.0
2020-04-28,Wielkopolskie,PL86,82.0
2020-04-28,Lodzkie,PL74,22.0
2020-04-28,Kujawsko-Pomorskie,PL73,26.0
2020-04-28,Podkarpackie,PL80,18.0
2020-04-28,Pomorskie,PL82,5.0
2020-04-28,Dolnoslaskie,PL72,41.0
2020-04-28,Lubelskie,PL75,13.0
2020-04-28,Swietokrzyskie,PL84,7.0
2020-04-28,Zachodniopomorskie,PL87,9.0
2020-04-28,Opolskie,PL79,26.0
2020-04-28,Podlaskie,PL81,3.0
2020-04-28,Warminsko-Mazurskie,PL85,1.0
2020-04-28,Lubuskie,PL76,0.0
2020-04-28,Poland,PL,561.0
2020-04-29,Mazowieckie,PL78,193.0
2020-04-29,Slaskie,PL83,105.0
2020-04-29,Malopolskie,PL77,29.0
2020-04-29,Wielkopolskie,PL86,85.0
2020-04-29,Lodzkie,PL74,24.0
2020-04-29,Kujawsko-Pomorskie,PL73,27.0
2020-04-29,Podkarpackie,PL80,19.0
2020-04-29,Pomorskie,PL82,8.0
2020-04-29,Dolnoslaskie,PL72,44.0
2020-04-29,Lubelskie,PL75,13.0
2020-04-29,Swietokrzyskie,PL84,8.0
2020-04-29,Zachodniopomorskie,PL87,9.0
2020-04-29,Opolskie,PL79,27.0
2020-04-29,Podlaskie,PL81,3.0
2020-04-29,Warminsko-Mazurskie,PL85,1.0
2020-04-29,Lubuskie,PL76,0.0
2020-04-29,Poland,PL,595.0
2020-04-30,Mazowieckie,PL78,196.0
2020-04-30,Slaskie,PL83,113.0
2020-04-30,Malopolskie,PL77,30.0
2020-04-30,Wielkopolskie,PL86,85.0
2020-04-30,Lodzkie,PL74,28.0
2020-04-30,Kujawsko-Pomorskie,PL73,28.0
2020-04-30,Podkarpackie,PL80,23.0
2020-04-30,Pomorskie,PL82,10.0
2020-04-30,Dolnoslaskie,PL72,47.0
2020-04-30,Lubelskie,PL75,13.0
2020-04-30,Swietokrzyskie,PL84,8.0
2020-04-30,Zachodniopomorskie,PL87,10.0
2020-04-30,Opolskie,PL79,28.0
2020-04-30,Podlaskie,PL81,3.0
2020-04-30,Warminsko-Mazurskie,PL85,1.0
2020-04-30,Lubuskie,PL76,0.0
2020-04-30,Poland,PL,623.0
2020-05-01,Mazowieckie,PL78,203.0
2020-05-01,Slaskie,PL83,118.0
2020-05-01,Malopolskie,PL77,30.0
2020-05-01,Wielkopolskie,PL86,87.0
2020-05-01,Lodzkie,PL74,32.0
2020-05-01,Kujawsko-Pomorskie,PL73,28.0
2020-05-01,Podkarpackie,PL80,23.0
2020-05-01,Pomorskie,PL82,11.0
2020-05-01,Dolnoslaskie,PL72,48.0
2020-05-01,Lubelskie,PL75,13.0
2020-05-01,Swietokrzyskie,PL84,8.0
2020-05-01,Zachodniopomorskie,PL87,10.0
2020-05-01,Opolskie,PL79,28.0
2020-05-01,Podlaskie,PL81,3.0
2020-05-01,Warminsko-Mazurskie,PL85,1.0
2020-05-01,Lubuskie,PL76,0.0
2020-05-01,Poland,PL,643.0
2020-05-02,Mazowieckie,PL78,203.0
2020-05-02,Slaskie,PL83,120.0
2020-05-02,Malopolskie,PL77,30.0
2020-05-02,Wielkopolskie,PL86,87.0
2020-05-02,Lodzkie,PL74,35.0
2020-05-02,Kujawsko-Pomorskie,PL73,28.0
2020-05-02,Podkarpackie,PL80,23.0
2020-05-02,Pomorskie,PL82,12.0
2020-05-02,Dolnoslaskie,PL72,48.0
2020-05-02,Lubelskie,PL75,13.0
2020-05-02,Swietokrzyskie,PL84,8.0
2020-05-02,Zachodniopomorskie,PL87,10.0
2020-05-02,Opolskie,PL79,28.0
2020-05-02,Podlaskie,PL81,4.0
2020-05-02,Warminsko-Mazurskie,PL85,1.0
2020-05-02,Lubuskie,PL76,0.0
2020-05-02,Poland,PL,650.0
2020-05-03,Mazowieckie,PL78,204.0
2020-05-03,Slaskie,PL83,122.0
2020-05-03,Malopolskie,PL77,31.0
2020-05-03,Wielkopolskie,PL86,91.0
2020-05-03,Lodzkie,PL74,35.0
2020-05-03,Kujawsko-Pomorskie,PL73,28.0
2020-05-03,Podkarpackie,PL80,23.0
2020-05-03,Pomorskie,PL82,14.0
2020-05-03,Dolnoslaskie,PL72,49.0
2020-05-03,Lubelskie,PL75,13.0
2020-05-03,Swietokrzyskie,PL84,8.0
2020-05-03,Zachodniopomorskie,PL87,10.0
2020-05-03,Opolskie,PL79,28.0
2020-05-03,Podlaskie,PL81,5.0
2020-05-03,Warminsko-Mazurskie,PL85,1.0
2020-05-03,Lubuskie,PL76,0.0
2020-05-03,Poland,PL,662.0
2020-05-04,Mazowieckie,PL78,204.0
2020-05-04,Slaskie,PL83,126.0
2020-05-04,Malopolskie,PL77,31.0
2020-05-04,Wielkopolskie,PL86,94.0
2020-05-04,Lodzkie,PL74,35.0
2020-05-04,Kujawsko-Pomorskie,PL73,29.0
2020-05-04,Podkarpackie,PL80,24.0
2020-05-04,Pomorskie,PL82,15.0
2020-05-04,Dolnoslaskie,PL72,52.0
2020-05-04,Lubelskie,PL75,14.0
2020-05-04,Swietokrzyskie,PL84,8.0
2020-05-04,Zachodniopomorskie,PL87,10.0
2020-05-04,Opolskie,PL79,29.0
2020-05-04,Podlaskie,PL81,5.0
2020-05-04,Warminsko-Mazurskie,PL85,1.0
2020-05-04,Lubuskie,PL76,0.0
2020-05-04,Poland,PL,677.0
2020-05-05,Mazowieckie,PL78,209.0
2020-05-05,Slaskie,PL83,129.0
2020-05-05,Malopolskie,PL77,31.0
2020-05-05,Wielkopolskie,PL86,96.0
2020-05-05,Lodzkie,PL74,35.0
2020-05-05,Kujawsko-Pomorskie,PL73,29.0
2020-05-05,Podkarpackie,PL80,24.0
2020-05-05,Pomorskie,PL82,18.0
2020-05-05,Dolnoslaskie,PL72,53.0
2020-05-05,Lubelskie,PL75,14.0
2020-05-05,Swietokrzyskie,PL84,8.0
2020-05-05,Zachodniopomorskie,PL87,14.0
2020-05-05,Opolskie,PL79,30.0
2020-05-05,Podlaskie,PL81,5.0
2020-05-05,Warminsko-Mazurskie,PL85,1.0
2020-05-05,Lubuskie,PL76,0.0
2020-05-05,Poland,PL,696.0
2020-05-06,Mazowieckie,PL78,212.0
2020-05-06,Slaskie,PL83,133.0
2020-05-06,Malopolskie,PL77,32.0
2020-05-06,Wielkopolskie,PL86,98.0
2020-05-06,Lodzkie,PL74,36.0
2020-05-06,Kujawsko-Pomorskie,PL73,30.0
2020-05-06,Podkarpackie,PL80,24.0
2020-05-06,Pomorskie,PL82,19.0
2020-05-06,Dolnoslaskie,PL72,57.0
2020-05-06,Lubelskie,PL75,14.0
2020-05-06,Swietokrzyskie,PL84,9.0
2020-05-06,Zachodniopomorskie,PL87,14.0
2020-05-06,Opolskie,PL79,30.0
2020-05-06,Podlaskie,PL81,6.0
2020-05-06,Warminsko-Mazurskie,PL85,1.0
2020-05-06,Lubuskie,PL76,0.0
2020-05-06,Poland,PL,715.0
2020-05-07,Mazowieckie,PL78,214.0
2020-05-07,Slaskie,PL83,138.0
2020-05-07,Malopolskie,PL77,32.0
2020-05-07,Wielkopolskie,PL86,102.0
2020-05-07,Lodzkie,PL74,37.0
2020-05-07,Kujawsko-Pomorskie,PL73,30.0
2020-05-07,Podkarpackie,PL80,25.0
2020-05-07,Pomorskie,PL82,21.0
2020-05-07,Dolnoslaskie,PL72,57.0
2020-05-07,Lubelskie,PL75,14.0
2020-05-07,Swietokrzyskie,PL84,10.0
2020-05-07,Zachodniopomorskie,PL87,15.0
2020-05-07,Opolskie,PL79,31.0
2020-05-07,Podlaskie,PL81,6.0
2020-05-07,Warminsko-Mazurskie,PL85,1.0
2020-05-07,Lubuskie,PL76,0.0
2020-05-07,Poland,PL,733.0
2020-05-08,Mazowieckie,PL78,216.0
2020-05-08,Slaskie,PL83,142.0
2020-05-08,Malopolskie,PL77,33.0
2020-05-08,Wielkopolskie,PL86,105.0
2020-05-08,Lodzkie,PL74,40.0
2020-05-08,Kujawsko-Pomorskie,PL73,31.0
2020-05-08,Podkarpackie,PL80,27.0
2020-05-08,Pomorskie,PL82,22.0
2020-05-08,Dolnoslaskie,PL72,59.0
2020-05-08,Lubelskie,PL75,14.0
2020-05-08,Swietokrzyskie,PL84,10.0
2020-05-08,Zachodniopomorskie,PL87,16.0
2020-05-08,Opolskie,PL79,32.0
2020-05-08,Podlaskie,PL81,7.0
2020-05-08,Warminsko-Mazurskie,PL85,1.0
2020-05-08,Lubuskie,PL76,0.0
2020-05-08,Poland,PL,755.0
2020-05-09,Mazowieckie,PL78,218.0
2020-05-09,Slaskie,PL83,145.0
2020-05-09,Malopolskie,PL77,33.0
2020-05-09,Wielkopolskie,PL86,108.0
2020-05-09,Lodzkie,PL74,41.0
2020-05-09,Kujawsko-Pomorskie,PL73,32.0
2020-05-09,Podkarpackie,PL80,27.0
2020-05-09,Pomorskie,PL82,23.0
2020-05-09,Dolnoslaskie,PL72,66.0
2020-05-09,Lubelskie,PL75,14.0
2020-05-09,Swietokrzyskie,PL84,11.0
2020-05-09,Zachodniopomorskie,PL87,16.0
2020-05-09,Opolskie,PL79,33.0
2020-05-09,Podlaskie,PL81,7.0
2020-05-09,Warminsko-Mazurskie,PL85,1.0
2020-05-09,Lubuskie,PL76,0.0
2020-05-09,Poland,PL,775.0
2020-05-10,Mazowieckie,PL78,221.0
2020-05-10,Slaskie,PL83,145.0
2020-05-10,Malopolskie,PL77,34.0
2020-05-10,Wielkopolskie,PL86,111.0
2020-05-10,Lodzkie,PL74,41.0
2020-05-10,Kujawsko-Pomorskie,PL73,32.0
2020-05-10,Podkarpackie,PL80,27.0
2020-05-10,Pomorskie,PL82,24.0
2020-05-10,Dolnoslaskie,PL72,67.0
2020-05-10,Lubelskie,PL75,14.0
2020-05-10,Swietokrzyskie,PL84,11.0
2020-05-10,Zachodniopomorskie,PL87,16.0
2020-05-10,Opolskie,PL79,33.0
2020-05-10,Podlaskie,PL81,7.0
2020-05-10,Warminsko-Mazurskie,PL85,1.0
2020-05-10,Lubuskie,PL76,0.0
2020-05-10,Poland,PL,784.0
2020-05-11,Mazowieckie,PL78,221.0
2020-05-11,Slaskie,PL83,149.0
2020-05-11,Malopolskie,PL77,35.0
2020-05-11,Wielkopolskie,PL86,116.0
2020-05-11,Lodzkie,PL74,41.0
2020-05-11,Kujawsko-Pomorskie,PL73,32.0
2020-05-11,Podkarpackie,PL80,28.0
2020-05-11,Pomorskie,PL82,26.0
2020-05-11,Dolnoslaskie,PL72,67.0
2020-05-11,Lubelskie,PL75,14.0
2020-05-11,Swietokrzyskie,PL84,12.0
2020-05-11,Zachodniopomorskie,PL87,16.0
2020-05-11,Opolskie,PL79,34.0
2020-05-11,Podlaskie,PL81,7.0
2020-05-11,Warminsko-Mazurskie,PL85,1.0
2020-05-11,Lubuskie,PL76,0.0
2020-05-11,Poland,PL,799.0
2020-05-12,Mazowieckie,PL78,221.0
2020-05-12,Slaskie,PL83,150.0
2020-05-12,Malopolskie,PL77,35.0
2020-05-12,Wielkopolskie,PL86,118.0
2020-05-12,Lodzkie,PL74,41.0
2020-05-12,Kujawsko-Pomorskie,PL73,32.0
2020-05-12,Podkarpackie,PL80,29.0
2020-05-12,Pomorskie,PL82,27.0
2020-05-12,Dolnoslaskie,PL72,72.0
2020-05-12,Lubelskie,PL75,14.0
2020-05-12,Swietokrzyskie,PL84,12.0
2020-05-12,Zachodniopomorskie,PL87,16.0
2020-05-12,Opolskie,PL79,35.0
2020-05-12,Podlaskie,PL81,7.0
2020-05-12,Warminsko-Mazurskie,PL85,1.0
2020-05-12,Lubuskie,PL76,0.0
2020-05-12,Poland,PL,810.0
2020-05-13,Mazowieckie,PL78,224.0
2020-05-13,Slaskie,PL83,156.0
2020-05-13,Malopolskie,PL77,35.0
2020-05-13,Wielkopolskie,PL86,123.0
2020-05-13,Lodzkie,PL74,45.0
2020-05-13,Kujawsko-Pomorskie,PL73,34.0
2020-05-13,Podkarpackie,PL80,29.0
2020-05-13,Pomorskie,PL82,28.0
2020-05-13,Dolnoslaskie,PL72,78.0
2020-05-13,Lubelskie,PL75,14.0
2020-05-13,Swietokrzyskie,PL84,13.0
2020-05-13,Zachodniopomorskie,PL87,16.0
2020-05-13,Opolskie,PL79,35.0
2020-05-13,Podlaskie,PL81,7.0
2020-05-13,Warminsko-Mazurskie,PL85,1.0
2020-05-13,Lubuskie,PL76,0.0
2020-05-13,Poland,PL,838.0
2020-05-14,Mazowieckie,PL78,227.0
2020-05-14,Slaskie,PL83,158.0
2020-05-14,Malopolskie,PL77,35.0
2020-05-14,Wielkopolskie,PL86,133.0
2020-05-14,Lodzkie,PL74,46.0
2020-05-14,Kujawsko-Pomorskie,PL73,39.0
2020-05-14,Podkarpackie,PL80,29.0
2020-05-14,Pomorskie,PL82,28.0
2020-05-14,Dolnoslaskie,PL72,79.0
2020-05-14,Lubelskie,PL75,14.0
2020-05-14,Swietokrzyskie,PL84,13.0
2020-05-14,Zachodniopomorskie,PL87,16.0
2020-05-14,Opolskie,PL79,36.0
