date,location,location_name,age_group,value
2020-09-11,GM05,Hesse State,A35-A59,27
2020-09-11,GM05,Hesse State,A60-A79,183
2020-09-11,GM05,Hesse State,A80+,327
2020-09-11,GM06,Lower Saxony State,A15-A34,3
2020-09-11,GM06,Lower Saxony State,A35-A59,35
2020-09-11,GM06,Lower Saxony State,A60-A79,214
2020-09-11,GM06,Lower Saxony State,A80+,413
2020-09-11,GM07,North Rhine-Westphalia State,A00-A04,1
2020-09-11,GM07,North Rhine-Westphalia State,A15-A34,4
2020-09-11,GM07,North Rhine-Westphalia State,A35-A59,118
2020-09-11,GM07,North Rhine-Westphalia State,A60-A79,569
2020-09-11,GM07,North Rhine-Westphalia State,A80+,1136
2020-09-11,GM08,Rhineland-Palatinate State,A35-A59,11
2020-09-11,GM08,Rhineland-Palatinate State,A60-A79,83
2020-09-11,GM08,Rhineland-Palatinate State,A80+,151
2020-09-11,GM09,Saarland State,A35-A59,11
2020-09-11,GM09,Saarland State,A60-A79,53
2020-09-11,GM09,Saarland State,A80+,111
2020-09-11,GM10,Schleswig-Holstein State,A35-A59,9
2020-09-11,GM10,Schleswig-Holstein State,A60-A79,62
2020-09-11,GM10,Schleswig-Holstein State,A80+,90
2020-09-11,GM11,Brandenburg State,A35-A59,5
2020-09-11,GM11,Brandenburg State,A60-A79,62
2020-09-11,GM11,Brandenburg State,A80+,102
2020-09-11,GM12,Mecklenburg-Western Pomerania State,A35-A59,3
2020-09-11,GM12,Mecklenburg-Western Pomerania State,A60-A79,8
2020-09-11,GM12,Mecklenburg-Western Pomerania State,A80+,9
2020-09-11,GM13,Free State of Saxony,A35-A59,6
2020-09-11,GM13,Free State of Saxony,A60-A79,71
2020-09-11,GM13,Free State of Saxony,A80+,148
2020-09-11,GM14,Sachsen-Anhalt State,A35-A59,3
2020-09-11,GM14,Sachsen-Anhalt State,A60-A79,20
2020-09-11,GM14,Sachsen-Anhalt State,A80+,43
2020-09-11,GM15,Free State of Thüringia,A35-A59,9
2020-09-11,GM15,Free State of Thüringia,A60-A79,62
2020-09-11,GM15,Free State of Thüringia,A80+,117
2020-09-11,GM16,Berlin State,A35-A59,16
2020-09-11,GM16,Berlin State,A60-A79,86
2020-09-11,GM16,Berlin State,A80+,124
2020-09-12,GM,Germany,A00-A04,1
2020-09-12,GM,Germany,A15-A34,18
2020-09-12,GM,Germany,A35-A59,442
2020-09-12,GM,Germany,A60-A79,3020
2020-09-12,GM,Germany,A80+,5866
2020-09-12,GM01,Baden-Württemberg State,A15-A34,3
2020-09-12,GM01,Baden-Württemberg State,A35-A59,72
2020-09-12,GM01,Baden-Württemberg State,A60-A79,584
2020-09-12,GM01,Baden-Württemberg State,A80+,1208
2020-09-12,GM02,Free State of Bavaria,A15-A34,7
2020-09-12,GM02,Free State of Bavaria,A35-A59,94
2020-09-12,GM02,Free State of Bavaria,A60-A79,848
2020-09-12,GM02,Free State of Bavaria,A80+,1696
2020-09-12,GM03,Free Hanseatic City of Bremen,A35-A59,6
2020-09-12,GM03,Free Hanseatic City of Bremen,A60-A79,19
2020-09-12,GM03,Free Hanseatic City of Bremen,A80+,33
2020-09-12,GM04,Free Hanseatic City of Hamburg,A15-A34,1
2020-09-12,GM04,Free Hanseatic City of Hamburg,A35-A59,15
2020-09-12,GM04,Free Hanseatic City of Hamburg,A60-A79,94
2020-09-12,GM04,Free Hanseatic City of Hamburg,A80+,157
2020-09-12,GM05,Hesse State,A35-A59,27
2020-09-12,GM05,Hesse State,A60-A79,183
2020-09-12,GM05,Hesse State,A80+,328
2020-09-12,GM06,Lower Saxony State,A15-A34,3
2020-09-12,GM06,Lower Saxony State,A35-A59,36
2020-09-12,GM06,Lower Saxony State,A60-A79,215
2020-09-12,GM06,Lower Saxony State,A80+,413
2020-09-12,GM07,North Rhine-Westphalia State,A00-A04,1
2020-09-12,GM07,North Rhine-Westphalia State,A15-A34,4
2020-09-12,GM07,North Rhine-Westphalia State,A35-A59,118
2020-09-12,GM07,North Rhine-Westphalia State,A60-A79,569
2020-09-12,GM07,North Rhine-Westphalia State,A80+,1136
2020-09-12,GM08,Rhineland-Palatinate State,A35-A59,11
2020-09-12,GM08,Rhineland-Palatinate State,A60-A79,84
2020-09-12,GM08,Rhineland-Palatinate State,A80+,151
2020-09-12,GM09,Saarland State,A35-A59,11
2020-09-12,GM09,Saarland State,A60-A79,53
2020-09-12,GM09,Saarland State,A80+,111
2020-09-12,GM10,Schleswig-Holstein State,A35-A59,9
2020-09-12,GM10,Schleswig-Holstein State,A60-A79,62
2020-09-12,GM10,Schleswig-Holstein State,A80+,90
2020-09-12,GM11,Brandenburg State,A35-A59,5
2020-09-12,GM11,Brandenburg State,A60-A79,62
2020-09-12,GM11,Brandenburg State,A80+,102
2020-09-12,GM12,Mecklenburg-Western Pomerania State,A35-A59,3
2020-09-12,GM12,Mecklenburg-Western Pomerania State,A60-A79,8
2020-09-12,GM12,Mecklenburg-Western Pomerania State,A80+,9
2020-09-12,GM13,Free State of Saxony,A35-A59,7
2020-09-12,GM13,Free State of Saxony,A60-A79,71
2020-09-12,GM13,Free State of Saxony,A80+,148
2020-09-12,GM14,Sachsen-Anhalt State,A35-A59,3
2020-09-12,GM14,Sachsen-Anhalt State,A60-A79,20
2020-09-12,GM14,Sachsen-Anhalt State,A80+,43
2020-09-12,GM15,Free State of Thüringia,A35-A59,9
2020-09-12,GM15,Free State of Thüringia,A60-A79,62
2020-09-12,GM15,Free State of Thüringia,A80+,117
2020-09-12,GM16,Berlin State,A35-A59,16
2020-09-12,GM16,Berlin State,A60-A79,86
2020-09-12,GM16,Berlin State,A80+,124
2020-09-13,GM,Germany,A00-A04,1
2020-09-13,GM,Germany,A15-A34,18
2020-09-13,GM,Germany,A35-A59,442
2020-09-13,GM,Germany,A60-A79,3020
2020-09-13,GM,Germany,A80+,5868
2020-09-13,GM01,Baden-Württemberg State,A15-A34,3
2020-09-13,GM01,Baden-Württemberg State,A35-A59,72
2020-09-13,GM01,Baden-Württemberg State,A60-A79,584
2020-09-13,GM01,Baden-Württemberg State,A80+,1208
2020-09-13,GM02,Free State of Bavaria,A15-A34,7
2020-09-13,GM02,Free State of Bavaria,A35-A59,94
2020-09-13,GM02,Free State of Bavaria,A60-A79,848
2020-09-13,GM02,Free State of Bavaria,A80+,1696
2020-09-13,GM03,Free Hanseatic City of Bremen,A35-A59,6
2020-09-13,GM03,Free Hanseatic City of Bremen,A60-A79,19
2020-09-13,GM03,Free Hanseatic City of Bremen,A80+,33
2020-09-13,GM04,Free Hanseatic City of Hamburg,A15-A34,1
2020-09-13,GM04,Free Hanseatic City of Hamburg,A35-A59,15
2020-09-13,GM04,Free Hanseatic City of Hamburg,A60-A79,94
2020-09-13,GM04,Free Hanseatic City of Hamburg,A80+,158
2020-09-13,GM05,Hesse State,A35-A59,27
2020-09-13,GM05,Hesse State,A60-A79,183
2020-09-13,GM05,Hesse State,A80+,329
2020-09-13,GM06,Lower Saxony State,A15-A34,3
2020-09-13,GM06,Lower Saxony State,A35-A59,36
2020-09-13,GM06,Lower Saxony State,A60-A79,215
2020-09-13,GM06,Lower Saxony State,A80+,413
2020-09-13,GM07,North Rhine-Westphalia State,A00-A04,1
2020-09-13,GM07,North Rhine-Westphalia State,A15-A34,4
2020-09-13,GM07,North Rhine-Westphalia State,A35-A59,118
2020-09-13,GM07,North Rhine-Westphalia State,A60-A79,569
2020-09-13,GM07,North Rhine-Westphalia State,A80+,1136
2020-09-13,GM08,Rhineland-Palatinate State,A35-A59,11
2020-09-13,GM08,Rhineland-Palatinate State,A60-A79,84
2020-09-13,GM08,Rhineland-Palatinate State,A80+,151
2020-09-13,GM09,Saarland State,A35-A59,11
2020-09-13,GM09,Saarland State,A60-A79,53
2020-09-13,GM09,Saarland State,A80+,111
2020-09-13,GM10,Schleswig-Holstein State,A35-A59,9
2020-09-13,GM10,Schleswig-Holstein State,A60-A79,62
2020-09-13,GM10,Schleswig-Holstein State,A80+,90
2020-09-13,GM11,Brandenburg State,A35-A59,5
2020-09-13,GM11,Brandenburg State,A60-A79,62
2020-09-13,GM11,Brandenburg State,A80+,102
2020-09-13,GM12,Mecklenburg-Western Pomerania State,A35-A59,3
2020-09-13,GM12,Mecklenburg-Western Pomerania State,A60-A79,8
2020-09-13,GM12,Mecklenburg-Western Pomerania State,A80+,9
2020-09-13,GM13,Free State of Saxony,A35-A59,7
2020-09-13,GM13,Free State of Saxony,A60-A79,71
2020-09-13,GM13,Free State of Saxony,A80+,148
2020-09-13,GM14,Sachsen-Anhalt State,A35-A59,3
2020-09-13,GM14,Sachsen-Anhalt State,A60-A79,20
2020-09-13,GM14,Sachsen-Anhalt State,A80+,43
2020-09-13,GM15,Free State of Thüringia,A35-A59,9
2020-09-13,GM15,Free State of Thüringia,A60-A79,62
2020-09-13,GM15,Free State of Thüringia,A80+,117
2020-09-13,GM16,Berlin State,A35-A59,16
2020-09-13,GM16,Berlin State,A60-A79,86
2020-09-13,GM16,Berlin State,A80+,124
2020-09-14,GM,Germany,A00-A04,1
2020-09-14,GM,Germany,A15-A34,18
2020-09-14,GM,Germany,A35-A59,442
2020-09-14,GM,Germany,A60-A79,3021
2020-09-14,GM,Germany,A80+,5868
2020-09-14,GM01,Baden-Württemberg State,A15-A34,3
2020-09-14,GM01,Baden-Württemberg State,A35-A59,72
2020-09-14,GM01,Baden-Württemberg State,A60-A79,584
2020-09-14,GM01,Baden-Württemberg State,A80+,1208
2020-09-14,GM02,Free State of Bavaria,A15-A34,7
2020-09-14,GM02,Free State of Bavaria,A35-A59,94
2020-09-14,GM02,Free State of Bavaria,A60-A79,848
2020-09-14,GM02,Free State of Bavaria,A80+,1696
2020-09-14,GM03,Free Hanseatic City of Bremen,A35-A59,6
2020-09-14,GM03,Free Hanseatic City of Bremen,A60-A79,19
2020-09-14,GM03,Free Hanseatic City of Bremen,A80+,33
2020-09-14,GM04,Free Hanseatic City of Hamburg,A15-A34,1
2020-09-14,GM04,Free Hanseatic City of Hamburg,A35-A59,15
2020-09-14,GM04,Free Hanseatic City of Hamburg,A60-A79,94
2020-09-14,GM04,Free Hanseatic City of Hamburg,A80+,158
2020-09-14,GM05,Hesse State,A35-A59,27
2020-09-14,GM05,Hesse State,A60-A79,183
2020-09-14,GM05,Hesse State,A80+,329
2020-09-14,GM06,Lower Saxony State,A15-A34,3
2020-09-14,GM06,Lower Saxony State,A35-A59,36
2020-09-14,GM06,Lower Saxony State,A60-A79,215
2020-09-14,GM06,Lower Saxony State,A80+,413
2020-09-14,GM07,North Rhine-Westphalia State,A00-A04,1
2020-09-14,GM07,North Rhine-Westphalia State,A15-A34,4
2020-09-14,GM07,North Rhine-Westphalia State,A35-A59,118
2020-09-14,GM07,North Rhine-Westphalia State,A60-A79,570
2020-09-14,GM07,North Rhine-Westphalia State,A80+,1136
2020-09-14,GM08,Rhineland-Palatinate State,A35-A59,11
2020-09-14,GM08,Rhineland-Palatinate State,A60-A79,84
2020-09-14,GM08,Rhineland-Palatinate State,A80+,151
2020-09-14,GM09,Saarland State,A35-A59,11
2020-09-14,GM09,Saarland State,A60-A79,53
2020-09-14,GM09,Saarland State,A80+,111
2020-09-14,GM10,Schleswig-Holstein State,A35-A59,9
2020-09-14,GM10,Schleswig-Holstein State,A60-A79,62
2020-09-14,GM10,Schleswig-Holstein State,A80+,90
2020-09-14,GM11,Brandenburg State,A35-A59,5
2020-09-14,GM11,Brandenburg State,A60-A79,62
2020-09-14,GM11,Brandenburg State,A80+,102
2020-09-14,GM12,Mecklenburg-Western Pomerania State,A35-A59,3
2020-09-14,GM12,Mecklenburg-Western Pomerania State,A60-A79,8
2020-09-14,GM12,Mecklenburg-Western Pomerania State,A80+,9
2020-09-14,GM13,Free State of Saxony,A35-A59,7
2020-09-14,GM13,Free State of Saxony,A60-A79,71
2020-09-14,GM13,Free State of Saxony,A80+,148
2020-09-14,GM14,Sachsen-Anhalt State,A35-A59,3
2020-09-14,GM14,Sachsen-Anhalt State,A60-A79,20
2020-09-14,GM14,Sachsen-Anhalt State,A80+,43
2020-09-14,GM15,Free State of Thüringia,A35-A59,9
2020-09-14,GM15,Free State of Thüringia,A60-A79,62
2020-09-14,GM15,Free State of Thüringia,A80+,117
2020-09-14,GM16,Berlin State,A35-A59,16
2020-09-14,GM16,Berlin State,A60-A79,86
2020-09-14,GM16,Berlin State,A80+,124
2020-09-15,GM,Germany,A00-A04,1
2020-09-15,GM,Germany,A15-A34,18
2020-09-15,GM,Germany,A35-A59,445
2020-09-15,GM,Germany,A60-A79,3023
2020-09-15,GM,Germany,A80+,5875
2020-09-15,GM01,Baden-Württemberg State,A15-A34,3
2020-09-15,GM01,Baden-Württemberg State,A35-A59,72
2020-09-15,GM01,Baden-Württemberg State,A60-A79,584
2020-09-15,GM01,Baden-Württemberg State,A80+,1209
2020-09-15,GM02,Free State of Bavaria,A15-A34,7
2020-09-15,GM02,Free State of Bavaria,A35-A59,94
2020-09-15,GM02,Free State of Bavaria,A60-A79,849
2020-09-15,GM02,Free State of Bavaria,A80+,1697
2020-09-15,GM03,Free Hanseatic City of Bremen,A35-A59,6
2020-09-15,GM03,Free Hanseatic City of Bremen,A60-A79,19
2020-09-15,GM03,Free Hanseatic City of Bremen,A80+,34
2020-09-15,GM04,Free Hanseatic City of Hamburg,A15-A34,1
2020-09-15,GM04,Free Hanseatic City of Hamburg,A35-A59,15
2020-09-15,GM04,Free Hanseatic City of Hamburg,A60-A79,94
2020-09-15,GM04,Free Hanseatic City of Hamburg,A80+,158
2020-09-15,GM05,Hesse State,A35-A59,27
2020-09-15,GM05,Hesse State,A60-A79,183
2020-09-15,GM05,Hesse State,A80+,330
2020-09-15,GM06,Lower Saxony State,A15-A34,3
2020-09-15,GM06,Lower Saxony State,A35-A59,36
2020-09-15,GM06,Lower Saxony State,A60-A79,215
2020-09-15,GM06,Lower Saxony State,A80+,413
2020-09-15,GM07,North Rhine-Westphalia State,A00-A04,1
2020-09-15,GM07,North Rhine-Westphalia State,A15-A34,4
2020-09-15,GM07,North Rhine-Westphalia State,A35-A59,121
2020-09-15,GM07,North Rhine-Westphalia State,A60-A79,570
2020-09-15,GM07,North Rhine-Westphalia State,A80+,1138
2020-09-15,GM08,Rhineland-Palatinate State,A35-A59,11
2020-09-15,GM08,Rhineland-Palatinate State,A60-A79,85
2020-09-15,GM08,Rhineland-Palatinate State,A80+,151
2020-09-15,GM09,Saarland State,A35-A59,11
2020-09-15,GM09,Saarland State,A60-A79,53
2020-09-15,GM09,Saarland State,A80+,111
2020-09-15,GM10,Schleswig-Holstein State,A35-A59,9
2020-09-15,GM10,Schleswig-Holstein State,A60-A79,62
2020-09-15,GM10,Schleswig-Holstein State,A80+,90
2020-09-15,GM11,Brandenburg State,A35-A59,5
2020-09-15,GM11,Brandenburg State,A60-A79,62
2020-09-15,GM11,Brandenburg State,A80+,102
2020-09-15,GM12,Mecklenburg-Western Pomerania State,A35-A59,3
2020-09-15,GM12,Mecklenburg-Western Pomerania State,A60-A79,8
2020-09-15,GM12,Mecklenburg-Western Pomerania State,A80+,9
2020-09-15,GM13,Free State of Saxony,A35-A59,7
2020-09-15,GM13,Free State of Saxony,A60-A79,71
2020-09-15,GM13,Free State of Saxony,A80+,148
2020-09-15,GM14,Sachsen-Anhalt State,A35-A59,3
2020-09-15,GM14,Sachsen-Anhalt State,A60-A79,20
2020-09-15,GM14,Sachsen-Anhalt State,A80+,43
2020-09-15,GM15,Free State of Thüringia,A35-A59,9
2020-09-15,GM15,Free State of Thüringia,A60-A79,62
2020-09-15,GM15,Free State of Thüringia,A80+,118
2020-09-15,GM16,Berlin State,A35-A59,16
2020-09-15,GM16,Berlin State,A60-A79,86
2020-09-15,GM16,Berlin State,A80+,124
2020-09-16,GM,Germany,A00-A04,1
2020-09-16,GM,Germany,A15-A34,18
2020-09-16,GM,Germany,A35-A59,446
2020-09-16,GM,Germany,A60-A79,3027
2020-09-16,GM,Germany,A80+,5876
2020-09-16,GM01,Baden-Württemberg State,A15-A34,3
2020-09-16,GM01,Baden-Württemberg State,A35-A59,72
2020-09-16,GM01,Baden-Württemberg State,A60-A79,584
2020-09-16,GM01,Baden-Württemberg State,A80+,1209
2020-09-16,GM02,Free State of Bavaria,A15-A34,7
2020-09-16,GM02,Free State of Bavaria,A35-A59,94
2020-09-16,GM02,Free State of Bavaria,A60-A79,849
2020-09-16,GM02,Free State of Bavaria,A80+,1697
2020-09-16,GM03,Free Hanseatic City of Bremen,A35-A59,6
2020-09-16,GM03,Free Hanseatic City of Bremen,A60-A79,19
2020-09-16,GM03,Free Hanseatic City of Bremen,A80+,34
2020-09-16,GM04,Free Hanseatic City of Hamburg,A15-A34,1
2020-09-16,GM04,Free Hanseatic City of Hamburg,A35-A59,15
2020-09-16,GM04,Free Hanseatic City of Hamburg,A60-A79,94
2020-09-16,GM04,Free Hanseatic City of Hamburg,A80+,158
2020-09-16,GM05,Hesse State,A35-A59,28
2020-09-16,GM05,Hesse State,A60-A79,184
2020-09-16,GM05,Hesse State,A80+,330
2020-09-16,GM06,Lower Saxony State,A15-A34,3
2020-09-16,GM06,Lower Saxony State,A35-A59,36
2020-09-16,GM06,Lower Saxony State,A60-A79,215
2020-09-16,GM06,Lower Saxony State,A80+,413
2020-09-16,GM07,North Rhine-Westphalia State,A00-A04,1
2020-09-16,GM07,North Rhine-Westphalia State,A15-A34,4
2020-09-16,GM07,North Rhine-Westphalia State,A35-A59,121
2020-09-16,GM07,North Rhine-Westphalia State,A60-A79,572
2020-09-16,GM07,North Rhine-Westphalia State,A80+,1139
2020-09-16,GM08,Rhineland-Palatinate State,A35-A59,11
2020-09-16,GM08,Rhineland-Palatinate State,A60-A79,85
2020-09-16,GM08,Rhineland-Palatinate State,A80+,151
2020-09-16,GM09,Saarland State,A35-A59,11
2020-09-16,GM09,Saarland State,A60-A79,53
2020-09-16,GM09,Saarland State,A80+,111
2020-09-16,GM10,Schleswig-Holstein State,A35-A59,9
2020-09-16,GM10,Schleswig-Holstein State,A60-A79,62
2020-09-16,GM10,Schleswig-Holstein State,A80+,90
2020-09-16,GM11,Brandenburg State,A35-A59,5
2020-09-16,GM11,Brandenburg State,A60-A79,62
2020-09-16,GM11,Brandenburg State,A80+,102
2020-09-16,GM12,Mecklenburg-Western Pomerania State,A35-A59,3
2020-09-16,GM12,Mecklenburg-Western Pomerania State,A60-A79,8
2020-09-16,GM12,Mecklenburg-Western Pomerania State,A80+,9
2020-09-16,GM13,Free State of Saxony,A35-A59,7
2020-09-16,GM13,Free State of Saxony,A60-A79,71
2020-09-16,GM13,Free State of Saxony,A80+,148
2020-09-16,GM14,Sachsen-Anhalt State,A35-A59,3
2020-09-16,GM14,Sachsen-Anhalt State,A60-A79,20
2020-09-16,GM14,Sachsen-Anhalt State,A80+,43
2020-09-16,GM15,Free State of Thüringia,A35-A59,9
2020-09-16,GM15,Free State of Thüringia,A60-A79,62
2020-09-16,GM15,Free State of Thüringia,A80+,118
2020-09-16,GM16,Berlin State,A35-A59,16
2020-09-16,GM16,Berlin State,A60-A79,87
2020-09-16,GM16,Berlin State,A80+,124
2020-09-17,GM,Germany,A00-A04,1
2020-09-17,GM,Germany,A15-A34,18
2020-09-17,GM,Germany,A35-A59,446
2020-09-17,GM,Germany,A60-A79,3029
2020-09-17,GM,Germany,A80+,5877
2020-09-17,GM01,Baden-Württemberg State,A15-A34,3
2020-09-17,GM01,Baden-Württemberg State,A35-A59,72
2020-09-17,GM01,Baden-Württemberg State,A60-A79,584
2020-09-17,GM01,Baden-Württemberg State,A80+,1209
2020-09-17,GM02,Free State of Bavaria,A15-A34,7
2020-09-17,GM02,Free State of Bavaria,A35-A59,94
2020-09-17,GM02,Free State of Bavaria,A60-A79,849
2020-09-17,GM02,Free State of Bavaria,A80+,1697
2020-09-17,GM03,Free Hanseatic City of Bremen,A35-A59,6
2020-09-17,GM03,Free Hanseatic City of Bremen,A60-A79,19
2020-09-17,GM03,Free Hanseatic City of Bremen,A80+,34
2020-09-17,GM04,Free Hanseatic City of Hamburg,A15-A34,1
2020-09-17,GM04,Free Hanseatic City of Hamburg,A35-A59,15
2020-09-17,GM04,Free Hanseatic City of Hamburg,A60-A79,94
2020-09-17,GM04,Free Hanseatic City of Hamburg,A80+,158
2020-09-17,GM05,Hesse State,A35-A59,28
2020-09-17,GM05,Hesse State,A60-A79,184
2020-09-17,GM05,Hesse State,A80+,330
2020-09-17,GM06,Lower Saxony State,A15-A34,3
2020-09-17,GM06,Lower Saxony State,A35-A59,36
2020-09-17,GM06,Lower Saxony State,A60-A79,215
2020-09-17,GM06,Lower Saxony State,A80+,413
2020-09-17,GM07,North Rhine-Westphalia State,A00-A04,1
2020-09-17,GM07,North Rhine-Westphalia State,A15-A34,4
2020-09-17,GM07,North Rhine-Westphalia State,A35-A59,121
2020-09-17,GM07,North Rhine-Westphalia State,A60-A79,574
2020-09-17,GM07,North Rhine-Westphalia State,A80+,1139
2020-09-17,GM08,Rhineland-Palatinate State,A35-A59,11
2020-09-17,GM08,Rhineland-Palatinate State,A60-A79,85
2020-09-17,GM08,Rhineland-Palatinate State,A80+,151
2020-09-17,GM09,Saarland State,A35-A59,11
2020-09-17,GM09,Saarland State,A60-A79,53
2020-09-17,GM09,Saarland State,A80+,112
2020-09-17,GM10,Schleswig-Holstein State,A35-A59,9
2020-09-17,GM10,Schleswig-Holstein State,A60-A79,62
2020-09-17,GM10,Schleswig-Holstein State,A80+,90
2020-09-17,GM11,Brandenburg State,A35-A59,5
2020-09-17,GM11,Brandenburg State,A60-A79,62
2020-09-17,GM11,Brandenburg State,A80+,102
2020-09-17,GM12,Mecklenburg-Western Pomerania State,A35-A59,3
2020-09-17,GM12,Mecklenburg-Western Pomerania State,A60-A79,8
2020-09-17,GM12,Mecklenburg-Western Pomerania State,A80+,9
2020-09-17,GM13,Free State of Saxony,A35-A59,7
2020-09-17,GM13,Free State of Saxony,A60-A79,71
2020-09-17,GM13,Free State of Saxony,A80+,148
2020-09-17,GM14,Sachsen-Anhalt State,A35-A59,3
2020-09-17,GM14,Sachsen-Anhalt State,A60-A79,20
2020-09-17,GM14,Sachsen-Anhalt State,A80+,43
2020-09-17,GM15,Free State of Thüringia,A35-A59,9
2020-09-17,GM15,Free State of Thüringia,A60-A79,62
2020-09-17,GM15,Free State of Thüringia,A80+,118
2020-09-17,GM16,Berlin State,A35-A59,16
2020-09-17,GM16,Berlin State,A60-A79,87
2020-09-17,GM16,Berlin State,A80+,124
2020-09-18,GM,Germany,A00-A04,1
2020-09-18,GM,Germany,A15-A34,19
2020-09-18,GM,Germany,A35-A59,446
2020-09-18,GM,Germany,A60-A79,3031
2020-09-18,GM,Germany,A80+,5881
2020-09-18,GM01,Baden-Württemberg State,A15-A34,3
2020-09-18,GM01,Baden-Württemberg State,A35-A59,72
2020-09-18,GM01,Baden-Württemberg State,A60-A79,584
2020-09-18,GM01,Baden-Württemberg State,A80+,1210
2020-09-18,GM02,Free State of Bavaria,A15-A34,8
2020-09-18,GM02,Free State of Bavaria,A35-A59,94
2020-09-18,GM02,Free State of Bavaria,A60-A79,849
2020-09-18,GM02,Free State of Bavaria,A80+,1697
2020-09-18,GM03,Free Hanseatic City of Bremen,A35-A59,6
2020-09-18,GM03,Free Hanseatic City of Bremen,A60-A79,19
2020-09-18,GM03,Free Hanseatic City of Bremen,A80+,34
2020-09-18,GM04,Free Hanseatic City of Hamburg,A15-A34,1
2020-09-18,GM04,Free Hanseatic City of Hamburg,A35-A59,15
2020-09-18,GM04,Free Hanseatic City of Hamburg,A60-A79,94
2020-09-18,GM04,Free Hanseatic City of Hamburg,A80+,159
2020-09-18,GM05,Hesse State,A35-A59,28
2020-09-18,GM05,Hesse State,A60-A79,184
2020-09-18,GM05,Hesse State,A80+,331
2020-09-18,GM06,Lower Saxony State,A15-A34,3
2020-09-18,GM06,Lower Saxony State,A35-A59,36
2020-09-18,GM06,Lower Saxony State,A60-A79,215
2020-09-18,GM06,Lower Saxony State,A80+,413
2020-09-18,GM07,North Rhine-Westphalia State,A00-A04,1
2020-09-18,GM07,North Rhine-Westphalia State,A15-A34,4
2020-09-18,GM07,North Rhine-Westphalia State,A35-A59,121
2020-09-18,GM07,North Rhine-Westphalia State,A60-A79,576
2020-09-18,GM07,North Rhine-Westphalia State,A80+,1140
2020-09-18,GM08,Rhineland-Palatinate State,A35-A59,11
2020-09-18,GM08,Rhineland-Palatinate State,A60-A79,85
2020-09-18,GM08,Rhineland-Palatinate State,A80+,151
2020-09-18,GM09,Saarland State,A35-A59,11
2020-09-18,GM09,Saarland State,A60-A79,53
2020-09-18,GM09,Saarland State,A80+,112
2020-09-18,GM10,Schleswig-Holstein State,A35-A59,9
2020-09-18,GM10,Schleswig-Holstein State,A60-A79,62
2020-09-18,GM10,Schleswig-Holstein State,A80+,90
2020-09-18,GM11,Brandenburg State,A35-A59,5
2020-09-18,GM11,Brandenburg State,A60-A79,62
2020-09-18,GM11,Brandenburg State,A80+,102
2020-09-18,GM12,Mecklenburg-Western Pomerania State,A35-A59,3
2020-09-18,GM12,Mecklenburg-Western Pomerania State,A60-A79,8
2020-09-18,GM12,Mecklenburg-Western Pomerania State,A80+,9
2020-09-18,GM13,Free State of Saxony,A35-A59,7
2020-09-18,GM13,Free State of Saxony,A60-A79,71
2020-09-18,GM13,Free State of Saxony,A80+,148
2020-09-18,GM14,Sachsen-Anhalt State,A35-A59,3
2020-09-18,GM14,Sachsen-Anhalt State,A60-A79,20
2020-09-18,GM14,Sachsen-Anhalt State,A80+,43
2020-09-18,GM15,Free State of Thüringia,A35-A59,9
2020-09-18,GM15,Free State of Thüringia,A60-A79,62
2020-09-18,GM15,Free State of Thüringia,A80+,118
2020-09-18,GM16,Berlin State,A35-A59,16
2020-09-18,GM16,Berlin State,A60-A79,87
2020-09-18,GM16,Berlin State,A80+,124
2020-09-19,GM,Germany,A00-A04,1
2020-09-19,GM,Germany,A15-A34,19
2020-09-19,GM,Germany,A35-A59,447
2020-09-19,GM,Germany,A60-A79,3033
2020-09-19,GM,Germany,A80+,5884
2020-09-19,GM01,Baden-Württemberg State,A15-A34,4
2020-09-19,GM01,Baden-Württemberg State,A35-A59,72
2020-09-19,GM01,Baden-Württemberg State,A60-A79,584
2020-09-19,GM01,Baden-Württemberg State,A80+,1211
2020-09-19,GM02,Free State of Bavaria,A15-A34,7
2020-09-19,GM02,Free State of Bavaria,A35-A59,94
2020-09-19,GM02,Free State of Bavaria,A60-A79,849
2020-09-19,GM02,Free State of Bavaria,A80+,1698
2020-09-19,GM03,Free Hanseatic City of Bremen,A35-A59,6
2020-09-19,GM03,Free Hanseatic City of Bremen,A60-A79,19
2020-09-19,GM03,Free Hanseatic City of Bremen,A80+,34
2020-09-19,GM04,Free Hanseatic City of Hamburg,A15-A34,1
2020-09-19,GM04,Free Hanseatic City of Hamburg,A35-A59,15
2020-09-19,GM04,Free Hanseatic City of Hamburg,A60-A79,94
2020-09-19,GM04,Free Hanseatic City of Hamburg,A80+,159
2020-09-19,GM05,Hesse State,A35-A59,28
2020-09-19,GM05,Hesse State,A60-A79,184
2020-09-19,GM05,Hesse State,A80+,331
2020-09-19,GM06,Lower Saxony State,A15-A34,3
2020-09-19,GM06,Lower Saxony State,A35-A59,37
2020-09-19,GM06,Lower Saxony State,A60-A79,216
2020-09-19,GM06,Lower Saxony State,A80+,413
2020-09-19,GM07,North Rhine-Westphalia State,A00-A04,1
2020-09-19,GM07,North Rhine-Westphalia State,A15-A34,4
2020-09-19,GM07,North Rhine-Westphalia State,A35-A59,121
2020-09-19,GM07,North Rhine-Westphalia State,A60-A79,577
2020-09-19,GM07,North Rhine-Westphalia State,A80+,1141
2020-09-19,GM08,Rhineland-Palatinate State,A35-A59,11
